key	KN1_R2	KN2_R2	KN3_R2	KN4	KN5	KN6	KN7	KN8	KN9	KN10	KN11	KN12_R1	KN13_R1	KN14_R1
BSU09080	474.4	240.5	149.3	0	312.1	177.9	228.1	0	162.7	133.6	135	102	139.2	310.4
BSU09090	372.6	303.5	252	0	251.7	244.7	268.6	0	231	238.1	250.5	0	157.1	262.3
BSU09100	59796	100681.3	87427.6	1486.9	150983.2	65045.2	53841.1	0.9	104725.1	112164.9	125811.1	103297.7	129119.9	133948.4
BSU09110	2438.1	1338.7	1090.7	0	491.6	1076.9	828.7	0	1293.7	1344.7	897	426.6	604.2	952.3
BSU09120	702.5	782.6	713.1	2944.1	216.2	411.2	666.2	0.7	445.9	366.8	604.2	663.7	291.6	204.8
BSU09130	953.8	1162.7	1992.3	1921.1	14090.8	17295.6	15382.8	0.9	884.9	736.6	775.4	17407.7	13911.7	12815.4
BSU09140	2669.3	2176.8	2950.8	1259003.9	6421.7	2638.6	2443.7	2516	3282.2	2652.3	2039.1	12966.9	6636.4	5734.1
BSU09150	1667.3	2194.1	2041	1158559.5	8498.7	2989.4	2794.7	1812	2787.9	1969.9	1008.6	13676.8	7422.4	5450.4
BSU09165	4.9	0	20.6	0	3.5	1.5	8	0.1	12.5	0	16.1	0	0	11.4
BSU09180	6560.6	5414.1	4937.4	2728895.4	19602.1	8087.2	6027.5	7207.9	7971.8	5714	4653.6	29819.6	17263.1	12222.5
BSU09190	540.6	762.5	934.4	715.6	536	312.7	273.1	0	454.5	633.3	761.4	421.2	403.6	285.8
BSU09200	518.7	1065.2	1157.9	735.8	886.3	460.8	505	0	587.1	771.1	845.9	509.3	434.1	423.6
BSU09210	484.2	497.9	775.4	3114.4	1097.4	567.9	550.6	7.6	488.6	555.3	1047.1	1122.4	921.7	398.1
BSU09220	5352.2	5861.7	4430.1	0	674.5	2261.7	2689.2	0	9152	7056.3	4047.7	1589.5	2076.8	3333.3
BSU09230	610599.7	262185.5	260801.1	85651433.8	1037702.2	450055.8	400839.8	207573	390929.9	333152.7	221471.4	1396839.5	787612.5	473323.9
BSU09240	4457.9	3588.8	2469.3	678.4	1652	1934.2	1680.1	0	3592.6	3947.9	3417.6	1152.8	1650.3	936.8
BSU09250	3417.4	3699.4	2937.5	1367.9	2154.7	2195.4	1278	1.7	3116.3	3751.6	3272.6	1228.5	1572.2	1414.2
BSU09259	221.9	396.2	624.2	0	366.8	339.2	725.2	0	451.4	583.2	446.9	361.8	948	965.1
BSU09260	3946.3	2709.7	4021.6	83430.9	2522.4	1797.5	2953	1.6	3705.9	3413.5	4320.7	3468.7	1844.8	1843
BSU09270	2006.3	1832.8	2000.6	28174.9	2518	1103.2	1710.4	0	2630.4	1879.3	2272.7	2698.4	1663.8	1604.9
BSU09280	966.5	544.4	531.4	207853.8	5336.8	1073.5	2077.4	1.4	1096.8	596.4	611	7735.9	987.8	607.7
BSU09290	843	1107.9	1668.7	125137	4053.5	1488.3	1872.9	0	614.3	1820.9	1688.5	4045.6	1295.4	1683.6
BSU09300	2442.7	1115.7	1105.9	62255.1	5873.3	3878.8	5100.6	0	1284.2	1548.9	1031.5	3086.8	3306.8	4512.2
BSU09310	7354.4	5844.4	5174.1	2821.5	5222.5	7483.4	4768.8	0	6956.2	5762.7	5654.2	2825.1	6387.5	5362.5
BSU09320	1216.8	716.2	1062.8	1186.6	5330.2	3090.6	2673.1	0	1199.6	1348.5	905.4	5814.5	4089.1	3239
BSU09330	1801.5	1062.4	989.4	2113.5	5681.9	3319.8	2478.5	0	1327.9	1674.9	1507.3	7354.9	5443.6	2871.1
BSU09340	1412.5	979.2	1214.7	3008.3	4985.5	2442.6	1745.9	3	1879.4	1175.1	993.3	4235.9	3975.5	3273.8
BSU09350	5401.5	6800	6239	2036882.9	33809.2	10218.4	8669.6	4340.3	12329.2	6558.8	7340.7	39878.5	23484.4	19260.3
BSU09360	0	0	54.9	0	0	52.1	46.1	0	11.5	43.6	0	257.1	28.3	17.5
BSU09370	307.6	429.7	296.7	240	476.3	368.2	238.6	0	309.7	416.4	376.6	573.1	431.3	223.6
BSU09380	1913.4	1968.9	2178.2	909.2	17835.3	8829.1	6247.1	0	2689	2329.4	2959.7	20064.2	17027.8	11426.5
BSU09390	201.3	1074.9	2566.1	1244.1	106	293.7	340	0	121.4	4655.8	1707	32.1	245.4	406.2
BSU09400	116.8	72.3	64.9	195.8	126.5	80.7	86.2	0	118.6	64	91.5	137.4	88.2	56.9
BSU09410	1847.8	1209.6	580.3	0	224.2	911.5	739.3	1.6	3829.1	1162.2	778.7	179.5	624.2	801.3
BSU09420	3255.6	6448.3	10220.9	0	393.4	1560.9	1735.9	1.7	5091.6	8753.7	11515.5	167.8	647.8	1493.6
BSU09430	879.7	579.2	639.3	0	772.4	1487.3	762.2	0	886.9	586.9	809	640.2	1529	1198.1
BSU09440	4919.1	4243.1	12934.6	0	970.3	2100.7	2860.6	0	6898.1	5686.8	10525.2	969.9	1733.8	2732.8
BSU09450	6889.5	6653.1	19311.4	400.7	915.2	2582	4230.4	0	8963.6	7996.3	14961.7	1101.5	2191.7	4404.7
BSU09460	15095.4	24211	158545.2	0	252.1	1876.6	1030.7	0	70153	89687.6	212585.3	588.6	2909.9	2999.4
BSU09470	4465.7	3175.5	6877.9	930.8	5361.9	3302.4	3965.1	0.6	5195.1	5160.5	6582.7	6286.4	2820.5	2046.8
BSU09480	761.4	545.2	464	853.1	2027.8	1569.3	2133.7	0	468.9	573.9	720.2	2018.1	1783	1592.8
BSU09490	7.3	35.5	56.9	333.2	42.3	46.6	92.6	0	72.7	77.3	68.6	163.3	28.5	32.3
BSU09500	12169	8537.2	6827.2	1054.3	2781.8	8952.9	8509	0	18784.9	10117.9	8444.5	1266.7	3221.2	6640.9
BSU09510	8258.8	6055.3	4138.7	2217.5	2440.2	8193.9	5453.9	0	11055.9	5539.9	5897.9	935.5	4102.6	5154.8
BSU09520	2772.2	2660.8	1568.7	666.1	911.7	2939.4	2451.7	0	5042.7	2233.8	1666.4	431.1	1184.7	2200.7
BSU09530	674.3	4753.3	10066.4	549.6	500.1	1302.6	1447.4	0	792.4	14717.6	9536.2	467	1298.4	1652.6
BSU09540	7938	3963.9	3059.7	8652.3	45230	13109.3	8108.5	0	4596.2	4110.3	5702.3	58651.1	40410.8	16957.4
BSU09550	10104	13271.1	13293.2	7469.2	41744.7	30962	33011.5	1.5	13067.7	16732.9	21035	18399	31355.5	33763.6
BSU09560	19562.1	22809.1	28735.5	20491.2	85861.7	66923.1	58712.2	0	21152.8	24598	29659.4	44892	64216.1	69329.6
BSU09570	2538	2662.1	1831.2	955.7	417.9	900.8	542.5	0	2546.2	2190.4	2016.5	393.8	936.8	775.4
BSU09590	56339.3	47126.6	66404.9	27564.9	174766.9	117092.3	102980.3	1.9	62570.5	65008.4	81006.2	237592	237782.3	184180.7
BSU09600	1252.9	1393.1	1384.3	0	1050.6	1440.9	1983.6	0	1439.4	1286.6	1419.1	1125.4	883.3	1487.7
BSU09610	2056.5	2768.4	2391.5	801.2	3193.6	3770.9	6228.7	0	3533.9	3289.1	2528.2	2954.9	2563.9	3457.1
BSU09620	3393.9	3001.7	3601.3	557.3	4152.5	3841.1	5496.3	0	4071.4	3112.2	3922.5	2866.7	3688.5	4061.4
BSU09630	37895.4	41605.8	71632.5	0	4105.9	13724.9	38302.9	0	65723.6	69995	32047.6	1347.6	17319.8	58176.3
BSU09640	852.7	691.3	747	2211.9	1037.7	986.8	775.1	0	943	585.8	737.7	995.6	587.7	605.9
BSU09650	783.3	837.7	873.4	3748.9	4898.4	1543.7	1136.1	0.7	763.1	469.7	780.7	7504.3	3289.9	2357.6
BSU09660	9311.4	8465.7	5340.4	332.6	1668.9	3666.9	3489.9	0	8984.7	9540.6	8341.1	757.4	1696.4	3051.7
BSU09670	20510.2	23686	26725.2	11182.2	24705.1	35968.2	23191	0	30669.4	34701.4	44056.8	39199.2	60075.9	40482.4
BSU09680	19366.7	9028.6	2797.4	1656.2	14752.3	13716.8	23486.2	0.9	9878.9	8619.3	5253	21294.5	7376.4	16398.8
BSU09690	531.2	3559.1	9038.6	0	1577.8	3499	5285.3	0	930.3	11391.6	8538.9	3283.1	6481.8	6758.7
BSU09700	2495.2	4513.4	7697.2	28171.7	4393.5	2800.9	6248.9	0	11216.2	6784.1	5173.5	3341.1	5133.1	9888
BSU09710	1258.2	1660.8	1912.9	684.2	430.9	880.7	1531.3	0	617.1	1451.9	2041.9	481	413.2	523.1
BSU09720	994.9	1477.8	2064.3	944.9	201.4	566.5	1146.8	1.5	554	1378.8	2565.5	162.5	254.7	508
BSU09730	1740.1	1452.9	1473.8	4345.5	842	980.3	958.6	0	1967.4	1474.1	1420.9	947.7	1355.1	359.7
BSU09740	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BSU09750	32058	45349.9	48509.2	14613163.8	198272.9	94160.5	81055.4	37030.2	70617.9	67003.4	52004.9	384954.8	254721.6	188486.5
BSU09760	8457.4	8384.1	9997.6	15092.2	21146.6	14630.7	15138	6.3	12346.3	10014	11162.2	20985.3	24878.1	22224.3
BSU09770	105.2	41.7	32.9	355.8	80.7	125.8	158.9	0	232.4	39.3	8.8	55.4	75.3	71.7
BSU09780	2.9	18.9	19	204.3	40.4	52.5	64.3	0	78.9	18.3	13.4	37.7	18.9	21
BSU09790	951.4	554	398.1	304.4	272.5	486.2	366.2	0	645.1	753.2	307.4	395.7	425.1	348.3
BSU09800	3854.2	4286.5	2447.3	325	9311.3	6020.7	7205.1	0	2739.7	3195.9	4340.3	12112.1	6548.6	7141.4
BSU09810	260.3	262.9	244.9	1227.1	3869.1	1056.5	735	0	507.4	335.4	259.8	4358.3	2290.1	1516.3
BSU09830	1004.9	674.6	365.2	550.9	688.2	355.4	603.3	1.6	850.1	702.3	684.9	750.9	273.2	255.2
BSU09840	2595.4	1487.1	1530.7	2122.9	4058.9	2834.6	3875.5	0	1836.8	1866.3	1728	5498	2255.5	2060.2
BSU09850	1486.3	785.7	770	518.1	39257.3	54560.1	21808.4	0	1436.7	907.4	952.9	26888.7	47867.5	31086.6
BSU09860	751.7	509.4	256.3	0	22453.3	23347	10896.4	0	832	533.2	214.7	15996.2	29349.6	16320.6
BSU09870	4309.8	1943.5	2590.5	7662	74438.8	122126.3	45415.9	4.3	3627.1	2908.9	2744.7	68384.7	123383.8	66417.1
BSU09880	13.2	26.7	54.7	227	0	0	31.5	0	9.1	51.4	36.5	0	0	0
BSU09889	867.9	1517.8	2128	0	0	62.4	420.9	0	1608.3	1605.3	1517.8	141	340.9	311.8
BSU09890	49.8	35.7	41.5	0	33.1	41.4	44.7	0	26.3	3.8	0	170.6	55.1	12.2
BSU09900	526.3	608.3	653.9	0	745.5	595.3	742.7	0.7	626.8	490.9	826.4	1251.4	1284.2	939.7
BSU09910	1495.4	1072.8	840.4	2486.3	1979.2	1066	1100.3	0	1515.9	1230.9	1432.6	3663.8	1901.3	1067.7
BSU09920	1216.7	700.1	387.3	0	106.3	264.9	203.8	0	735.7	584.4	490.4	135.2	184.5	152.9
BSU09930	10685.6	5629	4213.7	40339.9	100844.9	42026.4	24349.4	0	6657	5335.5	6454.3	104406.6	76530.9	43928.2
BSU09940	123.8	230.2	91.2	867.5	962.5	177.6	296	0	89.6	223.1	316.6	1478.9	605.2	312.5
BSU09950	11512.1	13968	13455.4	21061.7	80991.5	48395	39883.4	0	16716	14439.2	14044.2	89043.3	74694.1	53373.7
BSU09958	264.3	338.1	673.3	42118.4	1437.6	358.9	717.8	39.2	212.1	412.3	629	722.2	792.5	848.3
BSU09965	925	1689.9	1026.2	134.4	454.5	384.7	557.7	1.1	1665.9	1432.7	1197.2	196.6	582.9	204.9
BSU09980	458.4	454.5	256.2	0	405.9	453.1	292.7	0	588.1	269.3	365.3	0	430.6	471.7
BSU09990	8933.4	11587.1	18026	3304.2	6304.9	7040.1	4898.4	0	17128.4	17694.2	27419.5	6947.6	13235.6	10806.5
BSU10000	9335.3	12979.3	14424.1	34903.9	28332.3	20411.4	18333.9	2.8	18370.8	16309.2	17310.3	27440.5	23655.2	18567.8
BSU10009	184.2	205.5	7.5	0	104.3	0	0	0	52	391	278.5	0	0	0
BSU10010	137518.9	129852.3	142312.3	105823.9	236275.9	176676.2	191061.8	0	223535.1	204793.1	241418.2	103268.4	165766	204724.8
BSU10020	17393.5	18042.6	12800.5	0	1744.5	7520.5	5879.8	0	16062.7	17080.9	19771.9	579.6	4045.4	6864.8
BSU10030	1189.1	2110.8	1523.8	1408.9	5045.1	3123	2361.5	0	2181.6	2012.6	1549	3578.9	5108.3	3774
BSU10040	2070	1147.3	1135.1	445.2	1804.9	2801.8	2059.8	0	1799	1373.6	1237.9	1373.6	2466.7	1866.3
BSU10050	4339.2	3185.9	2466	315.4	2361.8	4151.1	2862.5	1.3	3129.8	2639.6	2581.5	1752.5	2016	2286.5
BSU10060	3518	1882.8	1145.2	0	1006.5	1830.4	1180	0	1582.6	1154.7	1114	664.4	953.6	661.9
BSU10070	10876.9	15092.4	45319.5	1089	4319	14470.3	10208.9	0	23871.6	30567.5	49296.6	5334.7	23937.3	23737.3
BSU10080	135.8	75.5	62.7	0	25.8	7.5	61.3	0.8	60.9	86.6	30.4	19.5	17.7	0
BSU10090	0	93.9	0	0	69.5	51.1	0	0.2	0	79.5	0	0	86.7	34.3
BSU10100	831.3	1148.7	1235.8	0	1081.2	1405.1	910.3	0	768.6	1326.7	1079.5	298.6	936.6	1550.9
BSU10110	897.1	771.5	824.6	3966	2069.2	1671	1254	0.6	734.2	808.9	983.6	1887	1223.2	1305.3
BSU10120	2777.9	1673.5	1798.2	7311.1	3455.3	2472.6	1903.9	0	2319.9	1570.4	1990.5	2779.2	1817.3	1763.5
BSU10130	3451.3	2384	2624	9170.2	4257.6	3858.9	2849.6	0	3360.6	2376.8	3303.4	2763.2	3029	2851.4
BSU10140	4556.3	4251.3	3349.9	18503.3	4314.6	4277.2	2668.8	0	4299.1	3094.3	4614.4	2345.5	2673.3	3093.9
BSU10150	1099.4	235.2	388.6	11779	8083.7	1347.5	801.3	0	553.1	443.7	351.4	1500.6	1114.1	745
BSU10160	1554.8	329.2	339.6	73625.1	15010.8	2783	1917.1	0	662.1	575.8	662.3	1971.9	760.1	835.9
BSU10170	201.2	90.2	162.6	0	119.4	84.2	150.4	0	98.8	116.5	199.6	100.5	88.5	101.3
BSU10180	52.3	151.8	104	0	100	52.9	0	0	99.5	76.4	116.4	0	40.3	41.4
BSU10200	405.5	381.4	413.9	345	73.7	186	221	0	308.1	270	376.9	49.8	181.4	395.7
BSU10210	333.3	335	464	0	30.4	205	306.9	0	209.3	128.4	178.5	127.2	345.5	252.9
BSU10220	328258.6	272754.8	257703.3	30902.7	117571.8	116573.2	133711.9	4.1	329511.6	298771.4	305524.3	67318.8	114700.6	131891
BSU10230	3611.8	1226.9	1444.8	63523.3	198646	105562.1	84999	0	12831.9	2475.3	1100.1	288990.4	276478.6	213253.4
BSU10240	1536.5	1157.6	838.2	1508.4	2036.9	2699.7	1085.6	0	1243	1175.7	591	2733.5	2871.1	1896.1
BSU10250	1932.2	1020.2	700.9	1274.2	1240.1	1898	751.8	0.4	1695.3	1156.5	668.6	923.4	1673.3	1135.7
BSU10260	6176.8	3266.7	3072.6	28470.3	18125.4	20400.8	13431.1	69.2	5286.2	3543.2	2716	21815	28511.4	18351.2
BSU10270	600.9	428.2	462.7	19695.7	4755.3	1883.2	1895.2	0.8	369.8	428.4	256.9	5572.8	2037.3	1436.6
BSU10280	5	59	71.2	3988.3	66.4	124.4	318.2	7	64.6	49.4	18.7	252.5	113.3	205.7
BSU10290	267.4	330.8	425.1	2174.6	1338	1060.9	1005.2	0	514.1	372.2	366	1186.8	892.9	981.7
BSU10300	646.4	362.4	636	1010	101.3	134.5	208.2	0	736.4	460.3	661.1	290.5	90.2	167.9
BSU10310	208.3	312.2	333.4	0	60	154.8	150.1	0	228.3	142.5	145.4	87.1	56.9	113.3
BSU10320	5982.7	3682.4	3864.5	1091.9	23671.5	16187.1	12662.6	1.6	3318.1	3323.2	3763.3	33771.3	26039.5	16646.2
BSU10330	36426.6	34149.7	29800.9	38713.6	5003.2	10945.6	16574.2	0	12389	18341.6	29670	9780.7	10401.6	10442.7
BSU10340	18921.4	40054.1	20918.9	3983.7	15320.5	10382.4	5976.4	1.3	22413.7	24549.3	24059.9	9916.5	12341	8540.5
BSU10350	10453.7	31616.6	18615.8	0	632.5	483.2	302.4	0	13784.6	17203.6	19233.7	328.2	414.1	1423.2
BSU10360	10704	32564.1	30023.4	1733.6	2160.2	771.9	759.9	0	20487.7	23035.4	27804.8	2159.8	2358.6	4433.3
BSU10370	12872.7	34873	48104	2256	4921.5	1430.8	2038.8	0	29459.6	43925.3	45631.8	4326.7	7344.7	14700.1
BSU10380	335.5	278.5	302	306	172.6	183.9	189.3	0.6	412.2	397.6	330.8	116.5	279.1	162.4
BSU10390	213.8	281.4	445.8	155	70.2	17	47.5	0	526.8	449	474.9	56.9	27.5	40.3
BSU10400	63.9	84.8	69.6	4047.3	108.4	31.8	106.6	8.5	106.7	59.1	165.4	80.3	196.3	98
BSU10410	138341.6	419358.6	1761387.8	35773.7	122289	352068.9	273877.7	3.9	1002308.6	1185952	2159287.4	164486.4	895337.8	1137149.5
BSU10420	410.9	475.1	704	560	129.8	262.5	375.3	0	616.4	336.9	643.8	45.3	84.4	469.1
BSU10430	234.2	1055.9	1903	0	49.2	400.2	744.1	0	188.1	2258.4	1585	40	273.3	330.3
BSU10440	2191.8	3818.9	3598.1	42031.5	2675.1	2106.5	2694.3	0	3162.6	3252.2	5148.7	3480.9	2883.9	2881.7
BSU10450	1016.1	1948.9	8553.8	524.2	128.3	350.2	415.9	0.9	3325.7	3821.8	8746.2	203.3	322.1	711.9
BSU10460	748.5	1891.2	7796.3	190.8	70.9	187.8	426.6	0	3374.2	3125.7	6602.6	780	610	1171.7
BSU10470	37.9	35.2	49.8	0	0	14.9	31.6	0	33.3	132.9	83.2	146.9	0	106
BSU10480	2875.6	2609.5	2897.3	6743.9	9574.8	6445.4	5350.4	0	4165.8	3924.9	3133.4	14215.1	9189.1	5891.1
BSU10490	1837.2	1203.4	1296.9	1753.6	3652.2	2674.6	1879.6	0	1587.1	1260.7	967.2	4621	2665.2	1670.1
BSU10500	117.7	130.3	65.9	871.6	358.8	255.8	183.9	0	43.1	78.2	64.7	643.9	142.9	63.5
BSU10510	420.7	481	462.9	0	1948.1	1148.1	499.9	0	467.8	464.3	645.5	1585.7	1484.1	1033.8
BSU10520	19.5	56.3	43	0	114.5	67.7	42	0	71.3	34.7	9.5	92	64.9	93
BSU10530	176.5	160.2	137.9	0	82.8	108.3	124.3	0	157	129.7	133.1	47.1	153.1	101.6
BSU10540	46.9	116.6	28.8	0	13.8	21.8	27.6	0	64.5	110.1	51.1	48.5	10.6	70.9
BSU10550	27	17.2	25.9	0	23	8.6	12.4	0	51.9	4	44.2	0	26.5	0
BSU10560	286.5	344.4	263.1	725.5	1581	1034.9	1062	0	662.6	372.7	323.3	1274.8	1458.1	1438.3
BSU10570	3324.5	5909.9	10232	652	5021.2	2323.1	1913	0	3761.5	4459.5	5072.8	5068.2	3375.8	2113.4
BSU10580	61.7	38.6	25	468.3	85.8	82.6	23.9	0	45.8	65.9	9.5	178.8	76.3	59.8
BSU10590	515.5	362.9	282.3	191.7	488.4	549.1	368.1	0.5	268.1	184.4	240.3	574.1	467.5	294.9
BSU10600	36.4	118.5	142.4	0	0	47.5	34.4	0	0	83.3	0	0	16.9	0
BSU10610	0	49.5	34.9	0	22.9	0	0	0	0	105.2	33.3	0	79.4	0
BSU10620	13734.7	6141	5329.7	10913.6	41136.9	16184.5	11382	0.3	9920.6	7248.9	6253.8	52492.3	23167.3	13710.4
BSU10630	17208.3	8467.6	6167.5	8700.7	30016.9	12800.8	8406.4	0.2	11929.2	8045	7414.8	37709.8	12434.4	7518.4
BSU10640	11256.7	5950.9	3174.5	88.9	4816.6	4172.4	2911.6	0	6210.7	5849.1	4088.1	5207.6	1565.7	1756.8
BSU10650	11156	5812.1	3692.8	1279.3	5445.5	4537.1	2668	0.2	6284.3	5114.2	3482	3077.5	1711.7	1541.4
BSU10660	5026.1	3529.4	2029.1	2819.1	2328.3	3092.1	1133.1	3.1	4021.5	2347	1657.1	2167.8	1001.6	637.6
BSU10670	121.3	95.4	117.3	3241.8	401.2	60.6	79.9	0	138.9	171.9	261.5	115	194.3	0
BSU10680	113.8	42.9	79.7	0	19	18.2	16.1	0	60.5	82.8	0	114	14.3	82.3
BSU10690	175.4	97.4	0	0	0	0	111.4	0	38.7	79.9	260.8	0	35.6	0
BSU10700	186	99.9	60.7	293.4	235.9	39.5	54.6	0	66.6	44.4	35.4	114.7	52.5	85.3
BSU10710	186.9	0	0	0	309.4	117.5	273	0	128.3	83	23.3	437.7	173.7	224
BSU10720	25.2	42.1	0	0	93.3	293.7	387.2	0	61.2	172.8	0	804.9	271	235.1
BSU10730	26.6	112.5	110.8	0	587.5	711.7	613.3	0	51	167.2	137.6	1215.2	1294.5	847.7
BSU10740	7.7	9.5	0	0	0	2.8	0	1.7	0	0	26	23.4	0	0
BSU10750	511.3	1306.6	1043	0	0	70.4	112.5	0	384.5	892.4	814.4	7.3	13.5	26.6
BSU10760	3035.5	4102.2	3282.7	1738.4	903.2	2821.3	2144.8	0	2975.5	3626.3	2813.9	3356.8	2751.4	2158.8
BSU10770	268.3	273.8	221.4	119.5	239.2	254.1	366	0	210.2	257.3	162.2	325.3	303.9	338.2
BSU10780	73.4	77.7	53.2	0	31.7	15.6	12	2.5	19.3	40.3	15	40.2	0	32.5
BSU10790	22	11.3	6.3	189	0	3.3	20.9	0	0	0	25.6	20.8	15.3	6.3
BSU10800	92.4	45.5	170.1	0	234.1	107.2	181.1	0	209.1	186.9	235.1	147.7	136.9	296.8
BSU10810	627.5	395.3	600.2	0	367.4	523.8	692.6	0	457.7	678.7	484.6	288.9	192.6	311
BSU10820	89.8	77.3	189.6	0	253.6	254.3	457.8	0	112.3	160.6	158.2	306.7	83.8	181
BSU10830	1571.6	1175.2	1446.1	6642.1	3110.3	2193.7	2858.1	0	1316.3	1356.6	1962.4	3967.9	2669.2	2203.8
BSU10840	1867.8	1734.2	1727	2702.5	2444	1760.9	3512.4	0	1564.4	1684.4	1981.7	5039.1	2835.6	2180.5
BSU10850	326.8	207.6	242.4	3740.6	242.1	138	227.4	0	277.1	194.4	181.4	229.7	115.1	95.4
BSU10860	536	1566.3	2190.8	0	495.1	361.7	474.6	0	774.3	1439.8	2216.6	429.5	200.3	373.7
BSU10870	933.8	812.4	899.5	0	978.8	480.4	898.6	0	755.3	893.2	1058.6	1064.6	447.7	594.1
BSU10880	1706.2	1483	1949.4	412.1	3013.4	4417.9	6773.3	0	1574	1814.1	1983.9	2768.6	3967.3	4422.9
BSU10890	1604.4	1860.7	2339.2	0	2056.9	2069.8	3160.8	0	1818.1	1851	2870.9	2205.5	1877.3	2351.5
BSU10900	398	293.2	332.4	0	247.7	682.9	638.6	0	222.2	279	197	336.1	430	483.1
BSU10910	40.3	15.8	0	0	37.1	40.4	34	0	0	22.9	17.6	25.5	13.1	0
BSU10920	59.8	36.8	27.6	360.6	158.8	87.8	68.8	0	35.7	22.4	64.7	44.1	0	20
BSU10930	18.6	82.2	31.8	0	61.3	77.6	58.8	0	24.4	35.2	75.6	79.5	49.7	14.6
BSU10940	63.7	51.1	47.6	0	0	5.4	37.8	0	32.7	23	33.1	0	20.9	0
BSU10950	12.9	30.2	10.3	0	0	5.3	12.1	0	7.6	8.8	55.9	7.2	11.3	0
BSU10960	32.4	47.8	5	614.3	15.6	46.8	97.7	0	0	13.2	48.3	0	0	0
BSU10970	286.8	310.3	374.7	6954.2	277.8	153.2	173.4	5.9	120.1	184.5	182.3	425.9	146.8	180.3
BSU10980	240	202.9	197.8	1049.5	132.7	149.6	136.6	5.9	136.4	137.9	135.1	96.8	157.9	38.3
BSU10990	3732.1	5567.9	5337.1	2911.6	3558.6	4127.4	4017	0	3373	3784	6931.1	3326.8	4808.9	5838.8
BSU11000	2572.2	2788.3	3803	0	590.1	2357.2	2242.8	0	2561.7	2096.1	3030.7	1100.8	2467.2	3059.4
BSU11010	4121.1	5484.6	70220.5	517.6	66.9	911.7	713.7	0	7136.5	7642.8	35841.4	77.9	821.2	1566.7
BSU11020	6116.4	6205	7551.2	2012.5	9584.2	12305.3	11707.4	0	7145.8	8507.7	9916.6	4640.1	10194.6	13942.5
BSU11030	5313	4182.7	3367.5	0	2019.1	4055.6	2460.4	0	3682.7	3436.7	3355.5	1749.5	4100.8	3020.8
BSU11040	63.8	43.9	85.2	0	8.7	44.8	58.9	0	26	25.6	80.9	0	61.7	49.8
BSU11055	31.9	22.7	44.3	0	0	35.9	18.3	0	150.7	26.6	14.7	0	37.2	40.2
BSU11070	135.2	45.5	46.2	0	0	96.9	110.4	0	451.2	169.6	67	0	103.5	147
BSU11079	657.4	434.3	1000	0	1403.5	1130.5	1264.7	0	1444.4	2557.6	915.3	1600.1	1068	1207.3
BSU11080	2050	1692.5	2072.1	148.2	3591.5	1788.9	1953.7	2.3	2457	1990.4	2908.1	3517.3	2599.8	2810.8
BSU11090	752	970.7	1607	984.3	1985.7	1500.6	1142.3	0	1350	2030.2	1906.8	3131.1	1390.8	1620.4
BSU11100	102.5	124.7	101.8	0	50.5	67.1	69.4	0	88.1	75.8	51.6	75.8	59.9	17.7
BSU11110	2014.9	3070	3821.5	2897.2	2474.1	1958.6	2406.8	0	2656.3	2941.5	4858	1935.3	2285.4	2454.4
BSU11120	2074.2	2244.4	3957	860.2	341.6	1545.4	2689	1.6	2072.3	2417	4553.5	137.8	190.1	1256.9
BSU11130	4461.5	4208.2	7521.5	6634	456.8	2868.2	4843	17.5	4157.1	4197.9	5450.8	1012.7	1031.9	2554.8
BSU11139	29471.1	20724.2	20279.6	5506394.8	100735.8	34219.4	21439.3	13372.2	27807.2	16544.2	21526.6	103355.2	59533.2	35619.5
BSU11140	1945.7	1391.4	1216.8	411.7	1277.1	2110.6	1416.9	0	1769.5	1229.7	1848.5	986.2	1662.3	1889.7
BSU11150	2947.4	2204.1	2821.8	980.6	3602.7	5173.1	2946.8	0	2084.7	3021.2	2769.5	2758.6	4029.4	3739.4
BSU11160	21288.8	21342	37799.4	66942.8	59512.9	67624.7	63199.4	0	19665.6	19758.9	45157.9	75519.3	96330.8	96562.1
BSU11170	554.8	459.9	452.6	331.4	961.5	916.8	742.6	0.3	530.8	488.8	597.6	934.3	946.1	675.7
BSU11180	221.7	455.2	210.2	0	206.4	425	175.7	0	208.6	296.4	524.3	197.4	176.3	230.8
BSU11190	1535.9	2024.9	44256.7	235.1	2027	2020.9	3518	0	3014.1	3653	39748.1	1676.5	2773.6	2088.1
BSU11200	3418.9	3811.6	114937.3	282.7	2239.8	2343.6	4737.4	0	3701.2	4444.7	89625.1	2445.7	4209.4	2688.3
BSU11210	2730.5	2825.8	130853.2	0	703.5	1541.1	3354	0	4273.9	4255.4	86120.2	968.1	1797.1	929.5
BSU11220	2095.4	2026.7	153430	800.9	573.7	868	2845	0.6	2548	3328.3	99893.8	668.5	992.5	926.4
BSU11230	1190.2	1195	135725.9	0	15.7	457.4	2320	0	2148.3	1930.7	107794.5	71.6	197.8	368.1
BSU11240	1190.8	1498.2	210209.1	162.3	176.7	370	2657.4	0	2727.1	2667	142859.6	312.9	340.3	430.2
BSU11250	2146.5	1552.5	249829.7	973.3	373.7	673.8	2595.8	1.6	2949.3	2664	209005.2	276.5	361.7	852.6
BSU11260	1355.3	1606.7	6800.3	641842.8	5922.7	1949.8	665.1	1274.9	1765.1	1070.3	6061.7	14093.4	4939.2	1909.4
